grade major tno classname
2022 应用物理 55002417 2022应用物理1班
2020 基础物理 55002418 2020基础物理2班
2020 基础物理 55002419 2020基础物理3班
2020 应用物理 55002420 2020应用物理1班
2020 应用物理 55002421 2020应用物理2班
2020 应用物理 55002422 2020应用物理3班
2022 应用化学 55002423 2022应用化学2班
2022 应用化学 55002424 2022应用化学3班
2019 基础化学 55002425 2019基础化学1班
2019 基础化学 55002426 2019基础化学2班
2019 基础化学 55002427 2019基础化学3班
2019 应用化学 55002428 2019应用化学1班
2021 基础化学 55002429 2021基础化学1班
2021 基础化学 55002430 2021基础化学2班
2020 计算机视觉 55002431 2020计算机视觉2班
2020 计算机视觉 55002432 2020计算机视觉3班
2021 智能系统 55002433 2021智能系统1班
2021 智能系统 55002434 2021智能系统2班
2021 智能系统 55002435 2021智能系统3班
2021 机器学习与模式识别 55002436 2021机器学习与模式识别1班
2019 计算机视觉 55002437 2019计算机视觉3班
2020 智能系统 55002438 2020智能系统1班
2020 智能系统 55002439 2020智能系统2班
2020 音乐教育 55002440 2020音乐教育2班
2020 音乐教育 55002441 2020音乐教育3班
2021 体操学 55002442 2021体操学1班
2021 体操学 55002443 2021体操学2班
2021 体操学 55002444 2021体操学3班
2021 歌唱学 55002445 2021歌唱学1班
2022 舞蹈艺术 55002446 2022舞蹈艺术3班
2022 钢琴艺术 55002447 2022钢琴艺术1班
2022 钢琴艺术 55002448 2022钢琴艺术2班
2022 钢琴艺术 55002449 2022钢琴艺术3班
2021 歌唱学 55002450 2021歌唱学2班
2021 歌唱学 55002451 2021歌唱学3班
2021 舞蹈教育 55002452 2021舞蹈教育1班
2021 舞蹈教育 55002453 2021舞蹈教育2班
2022 音乐教育 55002454 2022音乐教育1班
2022 音乐教育 55002455 2022音乐教育2班
2022 音乐教育 55002456 2022音乐教育3班
2020 服装设计 55002457 2020服装设计3班
2020 油画学 55002458 2020油画学1班
2020 油画学 55002459 2020油画学2班
2020 油画学 55002460 2020油画学3班
2021 国画 55002461 2021国画1班
2021 国画 55002462 2021国画2班
2019 国画 55002463 2019国画1班
2019 国画 55002464 2019国画2班
2019 国画 55002465 2019国画3班
2019 电气工程 55002466 2019电气工程3班
2019 自动化控制工程 55002467 2019自动化控制工程1班
2019 自动化控制工程 55002468 2019自动化控制工程2班
2019 自动化控制工程 55002469 2019自动化控制工程3班
2019 自动化控制工程 55002470 2019自动化控制工程1班
2019 自动化控制工程 55002471 2019自动化控制工程2班
2019 自动化控制工程 55002472 2019自动化控制工程3班
2020 电气工程 55002473 2020电气工程1班
2021 基础数学 55002474 2021基础数学1班
2021 基础数学 55002475 2021基础数学2班
2021 基础数学 55002476 2021基础数学3班
2021 应用数学 55002477 2021应用数学1班
2021 应用数学 55002478 2021应用数学2班
2019 管理与统计 55002479 2019管理与统计2班
2019 管理与统计 55002480 2019管理与统计3班
2020 基础数学 55002481 2020基础数学1班
2022 体育教育 55002482 2022体育教育3班
2022 健身体育 55002483 2022健身体育1班
2022 健身体育 55002484 2022健身体育2班
2022 健身体育 55002485 2022健身体育3班
2019 水下运动专项 55002486 2019水下运动专项2班
2019 水下运动专项 55002487 2019水下运动专项3班
2019 篮球专项 55002488 2019篮球专项1班
2019 篮球专项 55002489 2019篮球专项2班
2022 舞蹈艺术 55002490 2022舞蹈艺术1班
2022 舞蹈艺术 55002491 2022舞蹈艺术2班
2022 舞蹈艺术 55002492 2022舞蹈艺术3班
2022 钢琴艺术 55002493 2022钢琴艺术1班
2022 钢琴艺术 55002494 2022钢琴艺术2班
2022 钢琴艺术 55002495 2022钢琴艺术3班
2019 钢琴艺术 55002496 2019钢琴艺术3班
2019 音乐教育 55002497 2019音乐教育1班
2019 音乐教育 55002498 2019音乐教育2班
2019 音乐教育 55002499 2019音乐教育3班
2020 体操学 55002500 2020体操学1班
2019 自动驾驶技术 55002501 2019自动驾驶技术1班
2019 自动驾驶技术 55002502 2019自动驾驶技术2班
2019 自动驾驶技术 55002503 2019自动驾驶技术3班
2019 计算机视觉 55002504 2019计算机视觉1班
2021 计算机视觉 55002505 2021计算机视觉2班
2021 计算机视觉 55002506 2021计算机视觉3班
2022 智能系统 55002507 2022智能系统1班
2022 智能系统 55002508 2022智能系统2班
2022 智能系统 55002509 2022智能系统3班
2019 体操学 55002510 2019体操学2班
2019 体操学 55002511 2019体操学3班
2019 歌唱学 55002512 2019歌唱学1班
2019 歌唱学 55002513 2019歌唱学2班
2020 舞蹈教育 55002514 2020舞蹈教育1班
2020 舞蹈教育 55002515 2020舞蹈教育2班
2020 舞蹈教育 55002516 2020舞蹈教育3班
2020 舞蹈艺术 55002517 2020舞蹈艺术1班
2019 飞行器智能运控 55002518 2019飞行器智能运控3班
2019 飞行器设计 55002519 2019飞行器设计1班
2019 飞行器设计 55002520 2019飞行器设计2班
2019 飞行器设计 55002521 2019飞行器设计3班
2020 发动机制造 55002522 2020发动机制造1班
2022 发动机制造 55002523 2022发动机制造2班
2022 发动机制造 55002524 2022发动机制造3班
2022 飞行器智能运控 55002525 2022飞行器智能运控1班
2022 飞行器智能运控 55002526 2022飞行器智能运控2班
2022 飞行器智能运控 55002527 2022飞行器智能运控3班
2020 发动机制造 55002528 2020发动机制造2班
2020 发动机制造 55002529 2020发动机制造3班
2020 飞行器智能运控 55002530 2020飞行器智能运控1班
2020 飞行器智能运控 55002531 2020飞行器智能运控2班
2022 飞行器设计 55002532 2022飞行器设计1班
2022 飞行器设计 55002533 2022飞行器设计2班
2022 飞行器设计 55002534 2022飞行器设计3班
2019 发动机制造 55002535 2019发动机制造1班
2019 发动机制造 55002536 2019发动机制造2班
2020 国画 55002537 2020国画3班
2020 平面设计艺术 55002538 2020平面设计艺术1班
2020 平面设计艺术 55002539 2020平面设计艺术2班
2022 国画 55002540 2022国画3班
2022 平面设计艺术 55002541 2022平面设计艺术1班
2022 平面设计艺术 55002542 2022平面设计艺术2班
2022 平面设计艺术 55002543 2022平面设计艺术3班
2022 服装设计 55002544 2022服装设计1班
2021 应用物理 55002545 2021应用物理3班
2022 基础物理 55002546 2022基础物理1班
2022 基础物理 55002547 2022基础物理2班
2022 基础物理 55002548 2022基础物理3班
2022 应用物理 55002549 2022应用物理1班
2022 应用物理 55002550 2022应用物理2班
2022 基础物理 55002551 2022基础物理2班
2022 基础物理 55002552 2022基础物理3班
2022 应用物理 55002553 2022应用物理1班
2021 应用数学 55002554 2021应用数学3班
2021 管理与统计 55002555 2021管理与统计1班
2021 管理与统计 55002556 2021管理与统计2班
2021 管理与统计 55002557 2021管理与统计3班
2020 基础数学 55002558 2020基础数学2班
2020 基础数学 55002559 2020基础数学3班
2020 舞蹈艺术 55002560 2020舞蹈艺术1班
2020 舞蹈艺术 55002561 2020舞蹈艺术2班
2020 舞蹈艺术 55002562 2020舞蹈艺术3班
2020 钢琴艺术 55002563 2020钢琴艺术1班
2020 钢琴艺术 55002564 2020钢琴艺术2班
2021 钢琴艺术 55002565 2021钢琴艺术1班
2021 钢琴艺术 55002566 2021钢琴艺术2班
2021 钢琴艺术 55002567 2021钢琴艺术3班
2021 音乐教育 55002568 2021音乐教育1班
2021 音乐教育 55002569 2021音乐教育2班
2020 钢琴艺术 55002570 2020钢琴艺术3班
2020 音乐教育 55002571 2020音乐教育1班
2020 音乐教育 55002572 2020音乐教育2班
2020 音乐教育 55002573 2020音乐教育3班
2021 音乐教育 55002574 2021音乐教育3班
2022 体操学 55002575 2022体操学1班
2022 体操学 55002576 2022体操学2班
2022 体操学 55002577 2022体操学3班
2019 发动机制造 55002578 2019发动机制造1班
2019 发动机制造 55002579 2019发动机制造2班
2019 发动机制造 55002580 2019发动机制造3班
2019 飞行器智能运控 55002581 2019飞行器智能运控1班
2019 飞行器智能运控 55002582 2019飞行器智能运控2班
2019 飞行器智能运控 55002583 2019飞行器智能运控3班
2021 飞行器智能运控 55002584 2021飞行器智能运控1班
2021 飞行器智能运控 55002585 2021飞行器智能运控2班
2022 电气工程 55002586 2022电气工程1班
2022 电气工程 55002587 2022电气工程2班
2022 电气工程 55002588 2022电气工程3班
2022 自动化控制工程 55002589 2022自动化控制工程1班
2022 自动化控制工程 55002590 2022自动化控制工程2班
2020 自动化控制工程 55002591 2020自动化控制工程3班
2021 电气工程 55002592 2021电气工程1班
2021 电气工程 55002593 2021电气工程2班
2020 基础数学 55002594 2020基础数学3班
2020 应用数学 55002595 2020应用数学1班
2020 应用数学 55002596 2020应用数学2班
2020 应用数学 55002597 2020应用数学3班
2021 管理与统计 55002598 2021管理与统计3班
2022 基础数学 55002599 2022基础数学1班
2022 基础数学 55002600 2022基础数学2班
2019 机器学习与模式识别 55002601 2019机器学习与模式识别1班
2019 机器学习与模式识别 55002602 2019机器学习与模式识别2班
2019 机器学习与模式识别 55002603 2019机器学习与模式识别3班
2019 深度学习应用 55002604 2019深度学习应用1班
2020 计算机视觉 55002605 2020计算机视觉3班
2021 智能系统 55002606 2021智能系统1班
2021 智能系统 55002607 2021智能系统2班
2021 发动机制造 55002608 2021发动机制造2班
2021 发动机制造 55002609 2021发动机制造3班
2021 飞行器智能运控 55002610 2021飞行器智能运控1班
2021 飞行器智能运控 55002611 2021飞行器智能运控2班
2021 飞行器智能运控 55002612 2021飞行器智能运控3班
2022 飞行器智能运控 55002613 2022飞行器智能运控3班
2022 飞行器设计 55002614 2022飞行器设计1班
2021 基础物理 55002615 2021基础物理1班
2021 基础物理 55002616 2021基础物理2班
2021 基础物理 55002617 2021基础物理3班
2021 应用物理 55002618 2021应用物理1班
2021 应用物理 55002619 2021应用物理2班
2022 应用物理 55002620 2022应用物理2班
2022 应用物理 55002621 2022应用物理3班
2019 基础物理 55002622 2019基础物理1班
2019 基础物理 55002623 2019基础物理2班
2022 基础数学 55002624 2022基础数学3班
2022 应用数学 55002625 2022应用数学1班
2022 应用数学 55002626 2022应用数学2班
2022 应用数学 55002627 2022应用数学3班
2019 基础数学 55002628 2019基础数学3班
2019 应用数学 55002629 2019应用数学1班
2019 应用数学 55002630 2019应用数学2班
2019 应用数学 55002631 2019应用数学3班
2019 管理与统计 55002632 2019管理与统计1班
2022 应用化学 55002633 2022应用化学1班
2022 应用化学 55002634 2022应用化学2班
2022 应用化学 55002635 2022应用化学3班
2020 基础化学 55002636 2020基础化学2班
2020 基础化学 55002637 2020基础化学3班
2019 发动机制造 55002638 2019发动机制造1班
2019 发动机制造 55002639 2019发动机制造2班
2019 发动机制造 55002640 2019发动机制造3班
2019 飞行器智能运控 55002641 2019飞行器智能运控1班
2019 飞行器智能运控 55002642 2019飞行器智能运控2班
2020 发动机制造 55002643 2020发动机制造1班
2020 发动机制造 55002644 2020发动机制造2班
2020 发动机制造 55002645 2020发动机制造3班
2019 自动化控制工程 55002646 2019自动化控制工程3班
2020 电气工程 55002647 2020电气工程1班
2020 电气工程 55002648 2020电气工程2班
2020 电气工程 55002649 2020电气工程3班
2020 自动化控制工程 55002650 2020自动化控制工程1班
2021 电气工程 55002651 2021电气工程1班
2021 电气工程 55002652 2021电气工程2班
2021 电气工程 55002653 2021电气工程3班
2020 基础数学 55002654 2020基础数学2班
2020 基础数学 55002655 2020基础数学3班
2020 应用数学 55002656 2020应用数学1班
2020 应用数学 55002657 2020应用数学2班
2020 管理与统计 55002658 2020管理与统计1班
2020 管理与统计 55002659 2020管理与统计2班
2020 管理与统计 55002660 2020管理与统计3班
2022 自动驾驶技术 55002661 2022自动驾驶技术1班
2022 自动驾驶技术 55002662 2022自动驾驶技术2班
2022 基础化学 55002663 2022基础化学3班
2022 应用化学 55002664 2022应用化学1班
2022 应用物理 55002665 2022应用物理2班
2022 应用物理 55002666 2022应用物理3班
2019 国画 55002667 2019国画1班
2019 国画 55002668 2019国画2班
2019 国画 55002669 2019国画3班
2019 平面设计艺术 55002670 2019平面设计艺术1班
2019 机器学习与模式识别 55002671 2019机器学习与模式识别2班
2019 机器学习与模式识别 55002672 2019机器学习与模式识别3班
2020 基础化学 55002673 2020基础化学1班
2020 基础化学 55002674 2020基础化学2班
2020 基础化学 55002675 2020基础化学3班
2020 应用化学 55002676 2020应用化学1班
2020 应用化学 55002677 2020应用化学2班
2022 飞行器设计 55002678 2022飞行器设计3班
2019 发动机制造 55002679 2019发动机制造1班
2019 发动机制造 55002680 2019发动机制造2班
2019 发动机制造 55002681 2019发动机制造3班
2019 飞行器智能运控 55002682 2019飞行器智能运控1班
2021 应用化学 55002683 2021应用化学2班
2021 应用化学 55002684 2021应用化学3班
2022 基础物理 55002685 2022基础物理1班
2022 基础物理 55002686 2022基础物理2班
2022 基础物理 55002687 2022基础物理3班
2020 发动机制造 55002688 2020发动机制造1班
2020 发动机制造 55002689 2020发动机制造2班
2020 发动机制造 55002690 2020发动机制造3班
2020 飞行器智能运控 55002691 2020飞行器智能运控1班
2021 篮球专项 55002692 2021篮球专项2班
2021 篮球专项 55002693 2021篮球专项3班
2020 管理与统计 55002694 2020管理与统计1班
2020 管理与统计 55002695 2020管理与统计2班
2019 自动化控制工程 55002696 2019自动化控制工程3班
2020 电气工程 55002697 2020电气工程1班
2020 电气工程 55002698 2020电气工程2班
2020 电气工程 55002699 2020电气工程3班
2022 歌唱学 55002700 2022歌唱学1班
